cpse_id,material_code,material_description,material_long_text,material_group_code,material_group_description,uom,manufacturer,plant_or_location,unit_price,currency,source_system,created_date,_true_material_id,_variant_style
CPCL,CPC-ALT-005290,LTCS  API  5L  SCH  80  40MM  PIPE ITEM,Application: industrial service. Material: LTCS. Size: 40 mm. Standard: API 5L. Manufacturer: Jindal SAW. Schedule: 80.,PIP-20,Piping Materials,RM,,,5941.5,INR,SAP_MM,2018-06-25,MAT_00038,noisy_erp
SAIL,STL-CAB-706312,CONTROL CABLE 2C 120 SQMM CPPER IS 7098,Application: industrial service. Material: Copper. Size: 120 mm. Standard: IS 7098. Manufacturer: RR Kabel.,CBL-80,Electrical Cables,MTR,RR Kabel,Durgapur,1129.75,INR,CUSTOM_ERP,2017-08-05,MAT_05403,typo_injected
IOCL,IOC-CAB-706269,CONTROL CABLE 3C 70 SQMM ALUMINIUM IS 1554,Application: industrial service. Material: Aluminium. Size: 70 mm. Standard: IS 1554. Manufacturer: RR Kabel.,CBL-80,Electrical Cables,MTR,RR Kabel,Barauni,,,SAP_S4,2017-11-07,MAT_05360,verbose
SAIL,STL-PUM-701211,"BALL / VALVE SS316 1"" CL 150 API 6D",Application: industrial service. Material: SS316. Size: 25 mm. Standard: IS 5120. Manufacturer: Kirloskar Brothers.,PMP-60,Pumps & Pump Spares,NOS,Kirloskar Brothers,Rourkela,968864.6,INR,SAP_S4,2025-11-24,MAT_00378,unit_variation
IOCL,IOC-PUM-707075,VERTICAL PUMP DN80 API 674,Application: industrial service. Material: SS316. Size: 80 mm. Standard: API 674. Manufacturer: Flowserve.,PMP-60,Pumps & Pump Spares,EA,Flowserve,Barauni,455865.78,INR,SAP_MM,2017-03-31,MAT_06166,missing_spec
ONGC,OGC-SEA-707355,OIL SEAL VITON DN30 ISO 3069,Application: industrial service. Material: Viton. Size: 30 mm. Standard: ISO 3069. Manufacturer: SKF.,SEL-110,Mechanical Seals,PCS,,Ahmedabad,7522.54,INR,SAP_ECC,2026-01-26,MAT_06446,abbreviated
ONGC,OGC-MOT-00372,AC INDUCTION MOTOR 11KW 2900RPM FRAME 180 IS 12615,Application: industrial service. Material: Copper/Aluminium. Size: 180 mm. Standard: IS 12615. Power Kw: 11. Rpm: 2900.,MTR-70,Electrical Motors,EA,Siemens,Mumbai Offshore,148084.41,INR,SAP_MM,2020-11-02,MAT_00372,abbreviation_variation
SAIL,STL-FAS-703702,HEX HEAD BOLT / 10.9 M36 X 40MM IS 1364,,FST-90,Fasteners,EA,Unbrako,Bokaro,447.96,INR,LEGACY_ERP,2017-12-14,MAT_02793,mixed_format
CPCL,CPC-CAB-00367,XLPE / ARMOURED CABLE 1C 120 SQMM COPPER IS 7098,Application: industrial service. Material: Copper. Size: 120 mm. Standard: IS 7098. Cores: 1.,CBL-80,Electrical Cables,MTR,RR Kabel,Manali,361.45,INR,SAP_MM,2022-10-02,MAT_00367,mixed_format
NTPC,NTP-INS-705896,LEVEL TRANSMITTER SS316,,INS-120,Instrumentation,EA,ABB,Dadri,269446.67,INR,SAP_S4,2017-10-03,MAT_04987,partial_description
ONGC,OGC-VAL-707715,NEEDLE VALVE WC6 NOMINAL BORE 100 CLASS 600 ASME B16.34,Application: industrial service. Material: WC6. Size: 100 mm. Pressure class: 600. Standard: ASME B16.34. Manufacturer: Kirloskar.,VLV-10,Flow Control Valves,PCS,Kirloskar,Ahmedabad,227149.63,INR,CUSTOM_ERP,2025-09-27,MAT_06806,verbose
IOCL,IOC-ALT-002896,GATE VALVE DI 200MM CLASS 150 API 6D,Application: industrial service. Material: DI. Size: 200 mm. Pressure class: 150. Standard: API 6D. Manufacturer: Audco India.,VLV-10,Flow Control Valves,PCS,,Paradip,54912.83,INR,SAP_MM,2017-07-21,MAT_00227,vendor_included
NTPC,NTP-ELE-706348,RELAY COPPER 160 MM CL690V IEC 60898,Application: industrial service. Material: Copper. Size: 160 mm. Pressure class: 690V. Standard: IEC 60898. Manufacturer: Eaton.,ELC-130,Electrical Switchgear & Components,NOS,Eaton,Singrauli,35822.31,INR,SAP_S4,2017-12-14,MAT_05439,unit_variation
SAIL,STL-FLA-00296,WELD NECK FLANGE SS304 25MM CL 300 ASME B16.5 MFR ISMT,Application: industrial service. Material: SS304. Size: 25 mm. Pressure class: 300. Standard: ASME B16.5. Manufacturer: ISMT.,FLG-30,Pipe Flanges & Fittings,NOS,,Bhilai,44704.86,INR,LEGACY_ERP,2024-03-19,MAT_00296,vendor_included
SAIL,STL-MOT-705566,FLAMEPROOF MOTOR ALUMINIUM WOUND 45KW 2900RPM FRAME 225 IEC 60034,Application: industrial service. Material: Aluminium Wound. Size: 225 mm. Standard: IEC 60034. ,MTR-70,Electrical Motors,SET,ABB,Bhilai,439411.08,INR,LEGACY_ERP,2025-01-03,MAT_04657,typo_injected
NTPC,NTP-MOT-702159,SQUIRREL CAGE MOTOR COPPER WOUND 22KW 1450RPM FRAME 225 IEC 60034,Application: industrial service. Material: Copper Wound. Size: 225 mm. Standard: IEC 60034. Manufacturer: ABB.,MTR-70,Electrical Motors,EA,ABB,Vijayawada,56024.86,INR,LEGACY_ERP,2026-05-14,MAT_01250,unit_variation
ONGC,OGC-BEA-708397,6000 ANGULAR CONTACT BEARING BORE 15MM ISO 199,Application: industrial service. Material: Bearing Steel. Size: 15 mm. Standard: ISO 199. ,BRG-40,Rotating Equipment Bearings,EA,FAG,Hazira,14700.65,INR,LEGACY_ERP,2016-04-09,MAT_07488,verbose
CPCL,CPC-MOT-00212,AC INDUCTION MOTOR 45KW 960RPM FRAME 200 IS 12615,Application: industrial service. Material: Copper/Aluminium. Size: 200 mm. Standard: IS 12615. Manufacturer: BHEL. Power Kw: 45. Rpm: 960.,MTR-70,Electrical Motors,NOS,BHEL,,275057.46,INR,CUSTOM_ERP,2020-10-27,MAT_00212,abbreviation_variation
ONGC,OGC-SEA-00508,O-RING SEAL NBR/EPDM/PTFE 80NB ASME B16.20,Application: industrial service. Material: NBR/EPDM/PTFE. Size: 80 mm. Standard: ASME B16.20.,SEL-110,Mechanical Seals,PCS,,Hazira,10054.44,INR,SAP_ECC,2023-06-17,MAT_00508,abbreviated
SAIL,STL-ALT-004005,ASME BLIND MFR 600 B16.47 ISMT SS304 80MM FLANGE CL,Application: industrial service. Material: SS304. Size: 80 mm. Pressure class: 600. Standard: ASME B16.47. Manufacturer: ISMT.,FLG-30,Pipe Flanges & Fittings,EA,ISMT,Rourkela,23285.62,INR,SAP_MM,2018-02-24,MAT_00433,reordered
NTPC,NTP-ELE-705588,TERMINAL BLOCK COPPER DN25 CL690V IEC 60898,Application: industrial service. Material: Copper. Size: 25 mm. Pressure class: 690V. Standard: IEC 60898. Manufacturer: Schneider Electric.,ELC-130,Electrical Switchgear & Components,EA,,,,,SAP_ECC,2024-07-06,MAT_04679,abbreviated
SAIL,STL-GAS-707086,PTFE GASKET PTFE DN15 CL900 API 6A MFR GARLOCK,Application: industrial service. Material: PTFE. Size: 15 mm. Pressure class: 900. Standard: API 6A. Manufacturer: Garlock.,GSK-50,Sealing & Gasket Materials,EA,Garlock,,1205.71,INR,SAP_ECC,2015-10-18,MAT_06177,vendor_included
IOCL,IOC-BEA-701621,6300 SPHERICAL ROLLER BEARING BORE 80MM ISO 199,Application: industrial service. Material: Chrome Steel. Size: 80 mm. Standard: ISO 199. ,BRG-40,Rotating Equipment Bearings,PCS,NBC,Panipat,39200.02,INR,SAP_S4,2022-08-06,MAT_00712,abbreviation_variation
SAIL,STL-BEA-709968,6300 TAPER ROLLER BEARING,Application: industrial service. Material: Chrome Steel. Size: 35 mm. Standard: ISO 492. Manufacturer: NSK.,BRG-40,Rotating Equipment Bearings,EA,NSK,Rourkela,61997.19,INR,CUSTOM_ERP,2024-04-09,MAT_09059,partial_description
SAIL,STL-PUM-707278,VERTICAL PUMP API 674 CAST IRON DN200,Application: industrial service. Material: Cast Iron. Size: 200 mm. Standard: API 674. Manufacturer: Flowserve.,PMP-60,Pumps & Pump Spares,EA,Flowserve,Bhilai,806008.06,INR,CUSTOM_ERP,2021-11-22,MAT_06369,reordered
IOCL,IOC-PIP-00131,SS316 PIPE 50MM SCH 160 API 5L,Applicattion: industrial service. Material: SS316. Size: 50 mm. Standard: API 5L. Manufacturer: ISMT. Schedule: 160.,PIP-20,Piping Materials,M,ISMT,Paradip,592.96,INR,SAP_MM,2024-11-08,MAT_00131,typo_injected
ONGC,OGC-FIL-708816,DN30 OIL FILTER SS304 ISO 16889,,FLT-100,Filtration Materials,NOS,Hydac,Mumbai Offshore,9589.55,INR,SAP_ECC,2016-08-18,MAT_07907,reordered
ONGC,OGC-ELE-705014,ISOLATOR DN6 CL415V IEC 60947,Application: industrial service. Material: Thermoplastic. Size: 6 mm. Pressure class: 415V. Standard: IEC 60947. Manufacturer: ABB.,ELC-130,Electrical Switchgear & Components,NOS,ABB,Ahmedabad,,,SAP_ECC,2026-05-15,MAT_04105,missing_spec
ONGC,OGC-ALT-003467,XLPE ARMOURED CABLE 4C 50 SQMM COPPER IS 7098,Application: industrial service. Material: Copper. Size: 50 mm. Standard: IS 7098. Cores: 4.,CBL-80,Electrical Cables,M,KEI,Mumbai Offshore,1890.98,INR,LEGACY_ERP,2016-05-12,MAT_00034,verbose
CPCL,CPC-FAS-700413,XLPE ARMOURED CABLE 1C,Application: industrial service. Material: ASTM A193 B7. Size: 20 mm. Standard: IS 1364. ,FST-90,Fasteners,EA,LPS Bossard,Nagapattinam,389.73,INR,SAP_MM,2017-07-20,MAT_00482,noisy_erp
NTPC,NTP-ALT-004263,"GLOBE VALVE SS316 6"" CL 300 API 6D",Application: industrial service. Material: SS316. Size: 150 mm. Pressure class: 300. Standard: API 6D.,VLV-10,Flow Control Valves,PCS,Kirloskar,Vijayawada,27376.22,INR,LEGACY_ERP,2017-04-11,MAT_00446,standard_included
IOCL,IOCVAL00314,GATE VALVE SS316 100MM CLASS 150 API 6D,Application: industrial service. Material: SS316. Size: 100 mm. Pressure class: 150. Standard: API 6D. Manufacturer: Kirloskar.,VLV-10,Flow Control Valves,NOS,Kirloskar,,108570.3,INR,SAP_MM,2019-09-04,MAT_00314,standard_included
IOCL,IOC-PIP-708525,IS 1239 ERW PIPE 200NB SCH 40 ASTM A312 MFR APL APOLLO,Application: industrial service. Material: IS 1239. Size: 200 mm. Standard: ASTM A312. Manufacturer: APL Apollo.,PIP-20,Piping Materials,M,,Paradip,681.3,INR,LEGACY_ERP,2023-07-22,MAT_07616,vendor_included
NTPC,NTP-ELE-704046,CONTACTOR  POLYAMIDE  DN25  CL415V  IEC  60947,Application: industrial service. Material: Polyamide. Size: 25 mm. Pressure class: 415V. Standard: IEC 60947. Manufacturer: Eaton.,ELC-130,Electrical Switchgear & Components,NOS,Eaton,Dadri,14028.3,INR,SAP_ECC,2016-01-03,MAT_03137,noisy_erp
ONGC,OGC-BEA-704706,6300 ANGULAR CONTACT BEARING BORE 15MM ISO 492,Application: industrial service. Material: Bearing Steel. Size: 15 mm. Standard: ISO 492. Manufacturer: NBC.,BRG-40,Rotating Equipment Bearings,NOS,NBC,Uran,17163.63,INR,SAP_ECC,2021-01-11,MAT_03797,verbose
NTPC,NTP-PUM-702432,SLURRY PUMP SS316 DN40 API 610 MFR GRUNDFOS,,PMP-60,Pumps & Pump Spares,EA,Grundfos,Dadri,883154.75,INR,SAP_ECC,2016-11-06,MAT_01523,vendor_included
NTPC,NTP-MOT-708309,TEFC  MOTOR  COPPER  WOUND  45KW  2900RPM  FRAME  112  IEC  60034,Application: industrial service. Material: Copper Wound. Size: 112 mm. Standard: IEC 60034. Manufacturer: Baldor.,MTR-70,Electrical Motors,SET,Baldor,Vijayawada,489772.98,INR,CUSTOM_ERP,2018-10-21,MAT_07400,noisy_erp
NTPC,NTP-VAL-702847,BALL VALVE / WCB DN300 CL300 API 6D,Application: industrial service. Material: WCB. Size: 300 mm. Pressure class: 300. Standard: API 6D. ,VLV-10,Flow Control Valves,NOS,,Dadri,202415.33,INR,SAP_MM,2015-08-30,MAT_01938,mixed_format
IOCL,IOC-SEA-701567,PACKING SEAL PTFE DN50 ASME B16.20 MFR JOHN CRANE,,SEL-110,Mechanical Seals,NOS,John Crane,Panipat,19876.56,INR,SAP_MM,2016-04-07,MAT_00658,vendor_included
CPCL,CPC-BEA-708989,6200 ANGULAR CONTACT BEARING BORE 25MM ISO 199,,BRG-40,Rotating Equipment Bearings,PCS,SKF,Manali,46580.05,INR,CUSTOM_ERP,2022-09-27,MAT_08080,abbreviated
CPCL,CPC-ALT-004745,GATE VALVE SS304 25MM CLASS 600 BS 5351,Application: industrial service. Material: SS304. Size: 25 mm. Pressure class: 600. Standard: BS 5351.,VLV-10,Flow Control Valves,EA,,Ennore,2599.35,INR,CUSTOM_ERP,2020-05-18,MAT_00075,standard_included
IOCL,IOC-FIL-708850,STRAINER CARBON STEEL DN20 ASME B16.34,,FLT-100,Filtration Materials,NOS,Eaton,Panipat,30606.05,INR,SAP_MM,2020-09-26,MAT_07941,standard_included
CPCL,CPC-INS-704389,FLOW TRANSMITTER ALUMINIUM DN100 IEC 60770,,INS-120,Instrumentation,EA,ABB,Nagapattinam,191268.57,INR,SAP_MM,2025-05-01,MAT_03480,abbreviation_variation
SAIL,STL-FAS-708815,HEAVY HEX BOLT SS316 M12 X 125MM IS 1364,Application: industrial service. Material: SS316. Size: 12 mm. Standard: IS 1364. Manufacturer: TVS.,FST-90,Fasteners,NOS,TVS,Durgapur,511.18,INR,CUSTOM_ERP,2024-04-30,MAT_07906,unit_variation
SAIL,STL-GAS-701453,XLPE ARMOURED CABLE 4C 240 SQMM COPPER IS 7098,Application: industrial service. Material: SS316/Graphite. Size: 150 mm. Pressure class: 150. Standard: ASME B16.21. Manufacturer: Flexitallic.,GSK-50,Sealing & Gasket Materials,EA,Flexitallic,Bhilai,10708.21,INR,CUSTOM_ERP,2023-08-13,MAT_00234,unit_variation
CPCL,CPC-INS-706516,PRESSURE GAUGE / SS316 DN100 ISA 5.1,Application: industrial service. Material: SS316. Size: 100 mm. Standard: ISA 5.1. ,INS-120,Instrumentation,NOS,ABB,Chennai Refinery,267112.11,INR,SAP_ECC,2019-08-12,MAT_05607,mixed_format
ONGC,OGC-ELE-702099,RELAY / POLYAMIDE DN100 CL415V IS 13947,Application: industrial service. Material: Polyamide. Size: 100 mm. Pressure class: 415V. Standard: IS 13947. Manufacturer: L&T.,ELC-130,Electrical Switchgear & Components,NOS,L&T,Hazira,52189.37,INR,CUSTOM_ERP,2016-04-21,MAT_01190,mixed_format
IOCL,IOC-SEA-709001,O-RING SEAL GRAPHITE DN100 ISO 3069,Application: industrial service. Material: Graphite. Size: 100 mm. Standard: ISO 3069. Manufacturer: John Crane.,SEL-110,Mechanical Seals,NOS,John Crane,Paradip,9064.64,INR,SAP_MM,2018-07-16,MAT_08092,standard_included
IOCL,IOC-FLA-702741,SOCKET  WELD  FLANGE  CS  A105  DN250  CL150  ASME  B16.5,,FLG-30,Pipe Flanges & Fittings,PCS,Jindal,,11689.86,INR,SAP_S4,2016-09-02,MAT_01832,noisy_erp
IOCL,IOC-FAS-708425,STUD BOLT SS316 M6 X 125MM IS 1363 MFR LPS BOSSARD,Application: industrial service. Material: SS316. Size: 6 mm. Standard: IS 1363. Manufacturer: LPS Bossard.,FST-90,Fasteners,PCS,LPS Bossard,Gujarat,194.92,INR,SAP_MM,2022-07-11,MAT_07516,vendor_included
NTPC,NTP-PUM-703551,MULTISTAGE PUMP CAST IRON IS 5120,Application: industrial service. Material: Cast Iron. Size: 65 mm. Standard: IS 5120. Manufacturer: Kirloskar Brothers.,PMP-60,Pumps & Pump Spares,NOS,Kirloskar Brothers,Vijayawada,692855.27,INR,SAP_S4,2024-12-21,MAT_02642,missing_spec
IOCL,IOC-PUM-00122,CENTRIFUGAL PUMP CAST IRON/SS 40MM IS 5120,Application: industrial service. Material: Cast Iron/SS. Size: 40 mm. Standard: IS 5120. Power Kw: 55.,PMP-60,Pumps & Pump Spares,NOS,KSB,Paradip,387377.37,INR,SAP_MM,2020-03-08,MAT_00122,typo_injected
NTPC,NTP-ALT-004098,SPIRAL WOUND GASKET GRAPHITE/PTFE 25NB CL150 ASME B16.20,Application: industrial service. Material: Graphite/PTFE. Size: 25 mm. Pressure class: 150. Standard: ASME B16.20.,GSK-50,Sealing & Gasket Materials,NOS,James Walker,Singrauli,1357.34,INR,SAP_MM,2017-06-23,MAT_00001,vendor_included
IOCL,IOC-FLA-00433,BLIND FLANGE SS304 DN80 CLASS 600 ASME B16.47,Application: industrial service. Material: SS304. Size: 80 mm. Pressure class: 600. Standard: ASME B16.47. Manufacturer: Viraj Profiles.,FLG-30,Pipe Flanges & Fittings,NOS,Viraj Profiles,Gujarat,11040.06,INR,SAP_S4,2016-04-18,MAT_00433,verbose
NTPC,NTP-VAL-708122,NEEDLE VALVE WC6 NOMINAL BORE 80 CLASS 150 API 6D,Application: industrial service. Material: WC6. Size: 80 mm. Pressure class: 150. Standard: API 6D. Manufacturer: L&T Valves.,VLV-10,Flow Control Valves,NOS,,Singrauli,12329.31,INR,SAP_S4,2016-09-03,MAT_07213,verbose
ONGC,OGC-MOT-701691,TEFC MOTOR 160KW 1450RPM FRAME 100 IEC 60034,Application: industrial service. Material: Copper Wound. Size: 100 mm. Standard: IEC 60034. Manufacturer: Siemens.,MTR-70,Electrical Motors,EA,Siemens,Ahmedabad,70742.02,INR,LEGACY_ERP,2021-11-11,MAT_00782,missing_spec
NTPC,NTP-VAL-00276,GATE VLAVE CS 80MM CL 600 BS 5351,Application: industrial service. Material: CS. Size: 80 mm. Pressure class: 600. Standard: BS 5351.,VLV-10,Flow Control Valves,NOS,Forbes Marshall,Vijayawada,202851.11,INR,SAP_S4,2026-04-15,MAT_00276,typo_injected
NTPC,NTP-CAB-705486,INSTRUMENTATION CABLE 2C 35 SQMM ALUMINIUM IS 1554 MFR RR KABEL,Application: industrial service. Material: Aluminium. Size: 35 mm. Standard: IS 1554. ,CBL-80,Electrical Cables,M,RR Kabel,Korba,1206.67,INR,CUSTOM_ERP,2015-09-23,MAT_04577,vendor_included
ONGC,OGC-PUM-703533,MULTISTAGE  PUMP  CAST  IRON  DN65  API  610 ITEM,Application: industrial service. Material: Cast Iron. Size: 65 mm. Standard: API 610. Manufacturer: Flowserve.,PMP-60,Pumps & Pump Spares,EA,Flowserve,Ahmedabad,416800.63,INR,SAP_S4,2021-03-08,MAT_02624,noisy_erp
SAIL,STL-ALT-003924,WELD NECK FLANGE SS304 25MM CL 300 ASME B16.5 MFR ISMT,Application: industrial service. Material: SS304. Size: 25 mm. Pressure class: 300. Standard: ASME B16.5. Manufacturer: ISMT.,FLG-30,Pipe Flanges & Fittings,PCS,,Bhilai,49955.81,INR,LEGACY_ERP,2024-03-19,MAT_00296,verbose
SAIL,STL-ALT-005074,SS316 PIPE,,PIP-20,Piping Materials,M,,Durgapur,6947.99,INR,SAP_MM,2025-01-07,MAT_00443,mixed_format
CPCL,CPC-FIL-704387,"AIR FILTER SS304 4"" ISO 16889",Application: industrial service. Material: SS304. Size: 100 mm. Standard: ISO 16889. ,FLT-100,Filtration Materials,PCS,Pall,Nagapattinam,,,SAP_S4,2022-09-04,MAT_03478,unit_variation
IOCL,IOC-PUM-00192,PROCESS PUMP CAST IRON/SS 25MM IS 5120,Application: industrial service. Material: Cast Iron/SS. Size: 25 mm. Standard: IS 5120. Manufacturer: Kirloskar Brothers. Power Kw: 7.5.,PMP-60,Pumps & Pump Spares,NOS,Kirloskar Brothers,,71412.6,INR,LEGACY_ERP,2021-05-06,MAT_00192,abbreviation_variation
CPCL,CPC-ALT-002765,VALVE 5351 SS316 BS CL GLOBE 15MM 150,,VLV-10,Flow Control Valves,NOS,,Chennai Refinery,111691.43,INR,LEGACY_ERP,2016-04-29,MAT_00249,reordered
IOCL,IOC-BEA-710360,6200 SPHERICAL ROLLER BEARING BORE 20MM ISO 199 MFR SKF,Application: industrial service. Material: Chrome Steel. Size: 20 mm. Standard: ISO 199. ,BRG-40,Rotating Equipment Bearings,NOS,,Paradip,77938.38,INR,CUSTOM_ERP,2019-07-01,MAT_09451,vendor_included
NTPC,NTP-ELE-702102,IEC 60947 CL690V POLYAMIDE DN16 ISOLATOR,Application: industrial service. Material: Polyamide. Size: 16 mm. Pressure class: 690V. Standard: IEC 60947. ,ELC-130,Electrical Switchgear & Components,NOS,Siemens,Singrauli,65034.26,INR,SAP_MM,2016-05-31,MAT_01193,reordered
CPCL,CPC-CAB-701533,ALUMINIUM 1C IS 1554 1.5 SQMM INSTRUMENTATION CABLE,Application: industrial service. Material: Aluminium. Size: 1.5 mm. Standard: IS 1554. ,CBL-80,Electrical Cables,MTR,Finolex,Nagapattinam,404.0,INR,SAP_MM,2016-06-02,MAT_00624,reordered
CPCL,CPC-ALT-003955,10S 5L 50MM API CS SCH,Application: industrial service. Material: CS. Size: 50 mm. Standard: API 5L. Schedule: 10S.,PIP-20,Piping Materials,MTR,Ratnamani Metals,Manali,,,SAP_ECC,2024-09-07,MAT_00471,reordered
NTPC,NTP-FIL-703136,STRAINER SS304 DN510 ASME B1.634,Application: industrial service. Material: SS304. Size: 150 mm. Standard: ASME B16.34. Manufacturer: Parker.,FLT-100,Filtration Materials,NOS,,,29420.81,INR,SAP_S4,2025-09-26,MAT_02227,typo_injected
ONGC,OGC-GAS-700727,SS316 PIPE 50MM SCH 10S ASTM A106,,GSK-50,Sealing & Gasket Materials,PCS,John Crane,Hazira,853.71,INR,SAP_MM,2017-12-25,MAT_00150,unit_variation
NTPC,NTP-CAB-00182,XLPE ARMOURED CABLE 2C 4 SQMM IS 7098,,CBL-80,Electrical Cables,MTR,Finolex,Korba,66.11,INR,SAP_MM,2022-03-31,MAT_00182,missing_spec
IOCL,IOC-ALT-004017,"OIL SEAL NBR/EPDM/PTFE 1"" ISO 3069",Application: industrial service. Material: NBR/EPDM/PTFE. Size: 25 mm. Standard: ISO 3069.,SEL-110,Mechanical Seals,NOS,John Crane,Barauni,7925.69,INR,LEGACY_ERP,2016-11-05,MAT_00560,unit_variation
SAIL,STL-SEA-00058,O-RING SEAL NBR/EPDM/PTFE 100NB ASME B16.20,Application: industrial service. Material: NBR/EPDM/PTFE. Size: 100 mm. Standard: ASME B16.20.,SEL-110,Mechanical Seals,NOS,,Durgapur,15163.55,INR,LEGACY_ERP,2025-04-15,MAT_00058,abbreviated
CPCL,CPC-BEA-709245,6300 TAPER ROLLER BEARING BORE 30MM ISO 15,Application: industrial service. Material: Bearing Steel. Size: 30 mm. Standard: ISO 15. Manufacturer: NSK.,BRG-40,Rotating Equipment Bearings,NOS,NSK,Chennai Refinery,10725.35,INR,LEGACY_ERP,2018-02-15,MAT_08336,unit_variation
CPCL,CPC-FIL-701697,OIL FILTER SS316 DN150 API 614,,FLT-100,Filtration Materials,NOS,Hydac,,26238.81,INR,CUSTOM_ERP,2026-05-08,MAT_00788,abbreviated
CPCL,CPC-ALT-003260,GATE VLV SS316 200MM CL 300 API 6D,Application: industrial service. Material: SS316. Size: 200 mm. Pressure class: 300. Standard: API 6D.,VLV-10,Flow Control Valves,EA,,Ennore,205021.0,INR,CUSTOM_ERP,2021-07-28,MAT_00505,mixed_format
SAIL,STL-FLA-703162,SOCKET WELD FLANGE DN100 CL150 ASME B16.5,Application: industrial service. Material: CS A105. Size: 100 mm. Pressure class: 150. Standard: ASME B16.5. Manufacturer: Viraj Profiles.,FLG-30,Pipe Flanges & Fittings,NOS,Viraj Profiles,Bokaro,14315.53,INR,SAP_MM,2024-05-09,MAT_02253,missing_spec
ONGC,OGC-VAL-00469,BUTTERFLY / VALVE SS304 150MM CL 300 BS 5351,Application: industrial service. Material: SS304. Size: 150 mm. Pressure class: 300. Standard: BS 5351. Manufacturer: Forbes Marshall.,VLV-10,Flow Control Valves,NOS,Forbes Marshall,Uran,129954.85,INR,SAP_ECC,2019-03-27,MAT_00469,mixed_format
NTPC,NTP-FIL-706179,DN30 ISO 16889 SS316 OIL FILTER,Application: industrial service. Material: SS316. Size: 30 mm. Standard: ISO 16889. Manufacturer: Eaton.,FLT-100,Filtration Materials,EA,Eaton,Vijayawada,,,LEGACY_ERP,2020-03-01,MAT_05270,reordered
CPCL,CPC-FAS-709809,HEX NUT SS304 M24 X 200MM IS 1363,Application: industrial service. Material: SS304. Size: 24 mm. Standard: IS 1363. Manufacturer: Precision Fasteners.,FST-90,Fasteners,PCS,Precision Fasteners,Ennore,873.4,INR,SAP_S4,2021-06-03,MAT_08900,unit_variation
IOCL,IOC-FAS-702793,HEX NUT 8.8 M6 X 25MM IS 1363,,FST-90,Fasteners,PCS,TVS,Paradip,,,SAP_MM,2016-05-04,MAT_01884,abbreviated
CPCL,CPC-SEA-710390,ASME B16.20 OIL SEAL VITON DN125,Application: industrial service. Material: Viton. Size: 125 mm. Standard: ASME B16.20. Manufacturer: Trelleborg.,SEL-110,Mechanical Seals,PCS,Trelleborg,Ennore,,,LEGACY_ERP,2016-05-22,MAT_09481,reordered
SAIL,STL-BEA-707333,6300 CYLINDRICAL ROLLER BEARING BORE 60MM ISO 15,Application: industrial service. Material: Bearing Steel. Size: 60 mm. Standard: ISO 15. ,BRG-40,Rotating Equipment Bearings,NOS,,Durgapur,45868.84,INR,LEGACY_ERP,2015-06-11,MAT_06424,abbreviated
IOCL,IOCVAL00079,"BALL VALVE SS304 6"" CL 300 ASME B16.34",Application: industrial service. Material: SS304. Size: 150 mm. Pressure class: 300. Standard: ASME B16.34.,VLV-10,Flow Control Valves,PCS,KSB,Panipat,84894.27,INR,SAP_MM,2020-10-10,MAT_00079,unit_variation
